DHCP Request,Sent by the DHCP client to ask the server to lease the IPv4 address listed in the Offer message.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 20. DHCP and IP Networking on Hosts,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch20.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/23035812/,2019-02-12,9780134440903.jpg,dhcp-request.png,DHCP
What are the fields in the UDP header?,The UDP Header,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22357441/,2019-01-27,9780134440903.jpg,05fig10.jpg,UDP
Which field in the TCP header is used for flow control?,The window field,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22357425/,2019-01-27,9780134440903.jpg,05fig09.jpg,TCP
What does it mean that TCP uses forward acknowledgement?,"The number that acknowledges data lists the next data that should be sent, not the last data that was successfully received","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Glossary,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/gloss01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22357407/,2019-01-27,9780134440903.jpg,05fig07.jpg,TCP
Which fields in the TCP header are used for reliability?,The Sequence and Acknowledgment number fields,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22357376/,2019-01-27,9780134440903.jpg,05fig07.jpg,TCP
What's a connectionless protocol?,A protocol that does not require an exchange of messages and that does not require a pre-established correlation between two endpoints.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356398/,2019-01-27,9780134440903.jpg,,UDP IP
What's a connection-oriented protocol?,"A protocol that requires an exchange of messages before data transfer begins, or that has a required pre-established correlation between two endpoints.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356394/,2019-01-27,9780134440903.jpg,,TCP
How is a TCP session terminated?,With the TCP connection termination (FIN bit),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356391/,2019-01-27,9780134440903.jpg,05fig06.jpg,TCP
How is a TCP session established?,"Using the three-way handshake (SYN, SYN/ACK, ACK)","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356359/,2019-01-27,9780134440903.jpg,05fig05.jpg,TCP
Which port numbers are reserved?,Ports below 1024 are reserved for well-known applications (0 to 1023),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356339/,2019-01-27,9780134440903.jpg,,TCP UDP
What does a socket consist of?,An IP address<br>A transport protocol<br>A port number,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356307/,2019-01-27,9780134440903.jpg,05fig04.jpg,TCP UDP
How is multiplexing achieved with TCP and UDP?,By using a port number field in the TCP or UDP header,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356289/,2019-01-27,9780134440903.jpg,05fig03.jpg,TCP UDP
TCP is defined in which RFC?,Request For Comments (RFC) 793,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 5. Fundamentals of TCP/IP Transport and Applications,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch05.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22356277/,2019-01-27,9780134440903.jpg,,TCP
What protocol is used by the <b>ping</b> command?,Internet Control Message Protocol (ICMP),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 4. Fundamentals of IPv4 Addressing and Routing,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch04.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22334636/,2019-01-26,9780134440903.jpg,04fig15.jpg,IP
What protocol is used to map an IPv4 address to a MAC address?,Address Resolution Protocol (ARP),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 4. Fundamentals of IPv4 Addressing and Routing,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch04.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22334632/,2019-01-26,9780134440903.jpg,04fig14.jpg,IPv4
What protocol is used to dynamically map a hostname to an IP address?,Domain Name System (DNS),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 4. Fundamentals of IPv4 Addressing and Routing,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch04.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22334628/,2019-01-26,9780134440903.jpg,,IP
What are the different IPv4 address classes?,Division of the Entire IPv4 Address Space by Class,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 4. Fundamentals of IPv4 Addressing and Routing,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch04.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22334613/,2019-01-26,9780134440903.jpg,04fig06.jpg,IPv4
IPv4 address are usually written in what format?,Dotted-Decimal Notation (DDN),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 4. Fundamentals of IPv4 Addressing and Routing,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch04.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22334606/,2019-01-26,9780134440903.jpg,,IPv4
What's the size of an IPv4 address?,32-bit,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 4. Fundamentals of IPv4 Addressing and Routing,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch04.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22334599/,2019-01-26,9780134440903.jpg,,IPv4
How does Cable Internet work?,"Cable Internet takes full advantage of existing cabling, using the existing cable TV (CATV) cable to connect to the ISP","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 3. Fundamentals of WANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch03.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22073913/,2019-01-24,9780134440903.jpg,03fig17.jpg,WAN
How does DSL work?,Digital subscriber line (DSL) creates a relatively short high-speed WAN link between a customer and an ISP using the telephone line.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 3. Fundamentals of WANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch03.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22073826/,2019-01-24,9780134440903.jpg,03fig16.jpg,WAN
What's the main difference between the ISO standard HDLC frame and Cisco HDLC?,ISO standard HDLC does not have a Type field,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 3. Fundamentals of WANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch03.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22073701/,2019-01-24,9780134440903.jpg,03fig06.jpg,WAN
What's the speed of a T1 circuit?,1.544 Mbps,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 3. Fundamentals of WANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch03.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22073676/,2019-01-24,9780134440903.jpg,,WAN
What's the purpose of the FCS field in the Ethernet trailer?,Error Detection,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994496/,2019-01-22,9780134440903.jpg,,Ethernet
What algorithm is used on half-duplex Ethernet LANs?,Carrier Sense Multiple Access with Collision Detection (CSMA/CD),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994481/,2019-01-22,9780134440903.jpg,,Ethernet
What's the difference between half-duplex and full-duplex?,"Half duplex: The device can only send or receive at the same time.
Full duplex: The device can send and receive at the same time.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994463/,2019-01-22,9780134440903.jpg,,Ethernet
What's the EtherType value for IPv6?,0x86DD,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994431/,2019-01-22,9780134440903.jpg,02fig16.jpg,Ethernet IPv6
What's the EtherType value for IPv4?,0x0800,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994419/,2019-01-22,9780134440903.jpg,02fig16.jpg,Ethernet IPv4
What's the Ethernet broadcast address?,FFFF.FFFF.FFFF,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994392/,2019-01-22,9780134440903.jpg,,Ethernet
What's the first half of the Ethernet MAC address called?,organizationally unique identifier (OUI),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994384/,2019-01-22,9780134440903.jpg,02fig15.jpg,Ethernet
What's the size of an Ethernet MAC address?,6-byte-long (48-bit-long),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994364/,2019-01-22,9780134440903.jpg,,Ethernet
What are the fields of the Ethernet Type II header?,Commonly Used Ethernet Frame Format,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994354/,2019-01-22,9780134440903.jpg,02fig14.jpg,Ethernet
When should you use a straight-through cable?,If the endpoints transmit on different pin pairs,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994296/,2019-01-22,9780134440903.jpg,,Ethernet
When should you use a cross-over cable?,If the endpoints transmit on the same pin pair,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994292/,2019-01-22,9780134440903.jpg,,Ethernet
What are the swappable transceivers commonly used with Cisco switches called?,Small Form-factor Pluggable (SFP),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21994251/,2019-01-22,9780134440903.jpg,,Ethernet
What's the most common type of connector used with UTP cables?,The RJ-45 connector,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21993781/,2019-01-22,9780134440903.jpg,02fig07.jpg,Ethernet
What's the IEEE standard for Ethernet?,IEEE 802.3,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21993743/,2019-01-22,9780134440903.jpg,,Ethernet
What's the main difference between a LAN and a WAN?,LANs typically connect nearby devices while in contrast WANs connect devices that are typically relatively far apart.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21993707/,2019-01-22,9780134440903.jpg,,Ethernet
What are the layers of the OSI model?,,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992674/,2019-01-22,9780134440903.jpg,01fig15.jpg,TCP/IP
What's the unit of data encapsulated by Ethernet called?,A frame,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992636/,2019-01-22,9780134440903.jpg,01fig14.jpg,TCP/IP Ethernet
What's the unit of data encapsulated by IP called?,A packet,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992623/,2019-01-22,9780134440903.jpg,01fig14.jpg,TCP/IP
What's the unit of data encapsulated by TCP called?,A segment,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992614/,2019-01-22,9780134440903.jpg,01fig14.jpg,TCP/IP
What is encapsulation?,The term encapsulation refers to the process of putting headers (and sometimes trailers) around some data.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992568/,2019-01-22,9780134440903.jpg,01fig13.jpg,TCP/IP
What are the two major versions of IP that are used today?,IP version 4 (IPv4) and IP version 6 (IPv6),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992539/,2019-01-22,9780134440903.jpg,,TCP/IP
What's the process called when two adjacent layers in a networking architectural model work together?,Adjacent-layer interaction,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992492/,2019-01-22,9780134440903.jpg,,TCP/IP
What is the communication between two devices at a specific layer of a networking model called?,Same-layer interaction,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21991814/,2019-01-22,9780134440903.jpg,,TCP/IP
What are the two most common transport layer protocols?,The Transmission Control Protocol (TCP) and the User Datagram Protocol (UDP),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21991568/,2019-01-22,9780134440903.jpg,,TCP/IP
